'Elapsed time','V1'
'0:46.011',-5.730
'0:46.014',-5.740
'0:46.017',-5.720
'0:46.019',-5.705
'0:46.022',-5.700
'0:46.025',-5.705
'0:46.028',-5.700
'0:46.031',-5.690
'0:46.033',-5.695
'0:46.036',-5.690
'0:46.039',-5.715
'0:46.042',-5.730
'0:46.044',-5.735
'0:46.047',-5.715
'0:46.050',-5.715
'0:46.053',-5.710
'0:46.056',-5.690
'0:46.058',-5.690
'0:46.061',-5.685
'0:46.064',-5.690
'0:46.067',-5.705
'0:46.069',-5.705
'0:46.072',-5.720
'0:46.075',-5.735
'0:46.078',-5.745
'0:46.081',-5.735
'0:46.083',-5.725
'0:46.086',-5.710
'0:46.089',-5.705
'0:46.092',-5.680
'0:46.094',-5.695
'0:46.097',-5.685
'0:46.100',-5.705
'0:46.103',-5.710
'0:46.106',-5.720
'0:46.108',-5.715
'0:46.111',-5.740
'0:46.114',-5.725
'0:46.117',-5.725
'0:46.119',-5.710
'0:46.122',-5.695
'0:46.125',-5.690
'0:46.128',-5.685
'0:46.131',-5.705
'0:46.133',-5.700
'0:46.136',-5.720
'0:46.139',-5.740
'0:46.142',-5.755
'0:46.144',-5.730
'0:46.147',-5.730
'0:46.150',-5.700
'0:46.153',-5.720
'0:46.156',-5.710
'0:46.158',-5.690
'0:46.161',-5.690
'0:46.164',-5.695
'0:46.167',-5.705
'0:46.169',-5.715
'0:46.172',-5.730
'0:46.175',-5.735
'0:46.178',-5.740
'0:46.181',-5.750
'0:46.183',-5.735
'0:46.186',-5.730
'0:46.189',-5.725
'0:46.192',-5.725
'0:46.194',-5.705
'0:46.197',-5.705
'0:46.200',-5.725
'0:46.203',-5.715
'0:46.206',-5.725
'0:46.208',-5.750
'0:46.211',-5.755
'0:46.214',-5.730
'0:46.217',-5.735
'0:46.219',-5.725
'0:46.222',-5.705
'0:46.225',-5.715
'0:46.228',-5.690
'0:46.231',-5.715
'0:46.233',-5.720
'0:46.236',-5.720
'0:46.239',-5.735
'0:46.242',-5.740
'0:46.244',-5.735
'0:46.247',-5.725
'0:46.250',-5.710
'0:46.253',-5.690
'0:46.256',-5.680
'0:46.258',-5.655
'0:46.261',-5.650
'0:46.264',-5.640
'0:46.267',-5.650
'0:46.269',-5.640
'0:46.272',-5.650
'0:46.275',-5.650
'0:46.278',-5.650
'0:46.281',-5.640
'0:46.283',-5.655
'0:46.286',-5.660
'0:46.289',-5.680
'0:46.292',-5.700
'0:46.294',-5.710
'0:46.297',-5.735
'0:46.300',-5.750
'0:46.303',-5.765
'0:46.306',-5.780
'0:46.308',-5.790
'0:46.311',-5.795
'0:46.314',-5.785
'0:46.317',-5.775
'0:46.319',-5.780
'0:46.322',-5.755
'0:46.325',-5.745
'0:46.328',-5.730
'0:46.331',-5.730
'0:46.333',-5.750
'0:46.336',-5.750
'0:46.339',-5.765
'0:46.342',-5.780
'0:46.344',-5.800
'0:46.347',-5.790
'0:46.350',-5.785
'0:46.353',-5.770
'0:46.356',-5.770
'0:46.358',-5.735
'0:46.361',-5.750
'0:46.364',-5.765
'0:46.367',-5.755
'0:46.369',-5.780
'0:46.372',-5.795
'0:46.375',-5.785
'0:46.378',-5.800
'0:46.381',-5.795
'0:46.383',-5.805
'0:46.386',-5.770
'0:46.389',-5.750
'0:46.392',-5.755
'0:46.394',-5.745
'0:46.397',-5.750
'0:46.400',-5.765
'0:46.403',-5.770
'0:46.406',-5.780
'0:46.408',-5.775
'0:46.411',-5.770
'0:46.414',-5.750
'0:46.417',-5.730
'0:46.419',-5.670
'0:46.422',-5.610
'0:46.425',-5.560
'0:46.428',-5.535
'0:46.431',-5.580
'0:46.433',-5.665
'0:46.436',-5.810
'0:46.439',-5.985
'0:46.442',-6.220
'0:46.444',-6.445
'0:46.447',-6.590
'0:46.450',-6.700
'0:46.453',-6.710
'0:46.456',-6.680
'0:46.458',-6.620
'0:46.461',-6.555
'0:46.464',-6.485
'0:46.467',-6.395
'0:46.469',-6.330
'0:46.472',-6.245
'0:46.475',-6.175
'0:46.478',-6.095
'0:46.481',-6.030
'0:46.483',-5.965
'0:46.486',-5.900
'0:46.489',-5.835
'0:46.492',-5.785
'0:46.494',-5.775
'0:46.497',-5.760
'0:46.500',-5.750
'0:46.503',-5.760
'0:46.506',-5.760
'0:46.508',-5.755
'0:46.511',-5.760
'0:46.514',-5.720
'0:46.517',-5.725
'0:46.519',-5.705
'0:46.522',-5.680
'0:46.525',-5.680
'0:46.528',-5.690
'0:46.531',-5.685
'0:46.533',-5.680
'0:46.536',-5.705
'0:46.539',-5.700
'0:46.542',-5.720
'0:46.544',-5.720
'0:46.547',-5.710
'0:46.550',-5.705
'0:46.553',-5.695
'0:46.556',-5.700
'0:46.558',-5.685
'0:46.561',-5.680
'0:46.564',-5.690
'0:46.567',-5.690
'0:46.569',-5.705
'0:46.572',-5.705
'0:46.575',-5.715
'0:46.578',-5.705
'0:46.581',-5.695
'0:46.583',-5.695
'0:46.586',-5.685
'0:46.589',-5.680
'0:46.592',-5.660
'0:46.594',-5.670
'0:46.597',-5.675
'0:46.600',-5.695
'0:46.603',-5.700
'0:46.606',-5.705
'0:46.608',-5.710
'0:46.611',-5.720
'0:46.614',-5.715
'0:46.617',-5.715
'0:46.619',-5.705
'0:46.622',-5.680
'0:46.625',-5.675
'0:46.628',-5.670
'0:46.631',-5.680
'0:46.633',-5.680
'0:46.636',-5.675
'0:46.639',-5.670
'0:46.642',-5.685
'0:46.644',-5.680
'0:46.647',-5.680
'0:46.650',-5.665
'0:46.653',-5.660
'0:46.656',-5.650
'0:46.658',-5.655
'0:46.661',-5.655
'0:46.664',-5.635
'0:46.667',-5.650
'0:46.669',-5.675
'0:46.672',-5.670
'0:46.675',-5.675
'0:46.678',-5.695
'0:46.681',-5.660
'0:46.683',-5.685
'0:46.686',-5.675
'0:46.689',-5.665
'0:46.692',-5.645
'0:46.694',-5.655
'0:46.697',-5.650
'0:46.700',-5.650
'0:46.703',-5.675
'0:46.706',-5.690
'0:46.708',-5.705
'0:46.711',-5.705
'0:46.714',-5.715
'0:46.717',-5.705
'0:46.719',-5.695
'0:46.722',-5.690
'0:46.725',-5.690
'0:46.728',-5.685
'0:46.731',-5.700
'0:46.733',-5.690
'0:46.736',-5.695
'0:46.739',-5.725
'0:46.742',-5.725
'0:46.744',-5.730
'0:46.747',-5.725
'0:46.750',-5.730
'0:46.753',-5.705
'0:46.756',-5.695
'0:46.758',-5.690
'0:46.761',-5.675
'0:46.764',-5.680
'0:46.767',-5.670
'0:46.769',-5.670
'0:46.772',-5.685
'0:46.775',-5.695
'0:46.778',-5.695
'0:46.781',-5.695
'0:46.783',-5.670
'0:46.786',-5.670
'0:46.789',-5.655
'0:46.792',-5.655
'0:46.794',-5.650
'0:46.797',-5.660
'0:46.800',-5.665
'0:46.803',-5.695
'0:46.806',-5.685
'0:46.808',-5.700
'0:46.811',-5.710
'0:46.814',-5.705
'0:46.817',-5.700
'0:46.819',-5.695
'0:46.822',-5.670
'0:46.825',-5.680
'0:46.828',-5.675
'0:46.831',-5.685
'0:46.833',-5.680
'0:46.836',-5.690
'0:46.839',-5.700
'0:46.842',-5.710
'0:46.844',-5.705
'0:46.847',-5.695
'0:46.850',-5.715
'0:46.853',-5.700
'0:46.856',-5.695
'0:46.858',-5.675
'0:46.861',-5.685
'0:46.864',-5.700
'0:46.867',-5.690
'0:46.869',-5.710
'0:46.872',-5.725
'0:46.875',-5.715
'0:46.878',-5.725
'0:46.881',-5.715
'0:46.883',-5.700
'0:46.886',-5.695
'0:46.889',-5.675
'0:46.892',-5.680
'0:46.894',-5.665
'0:46.897',-5.665
'0:46.900',-5.665
'0:46.903',-5.670
'0:46.906',-5.675
'0:46.908',-5.645
'0:46.911',-5.635
'0:46.914',-5.635
'0:46.917',-5.600
'0:46.919',-5.570
'0:46.922',-5.520
'0:46.925',-5.465
'0:46.928',-5.455
'0:46.931',-5.500
'0:46.933',-5.620
'0:46.936',-5.750
'0:46.939',-5.925
'0:46.942',-6.085
'0:46.944',-6.250
'0:46.947',-6.425
'0:46.950',-6.610
'0:46.953',-6.800
'0:46.956',-6.995
'0:46.958',-7.175
'0:46.961',-7.315
'0:46.964',-7.425
'0:46.967',-7.495
'0:46.969',-7.550
'0:46.972',-7.575
'0:46.975',-7.590
'0:46.978',-7.590
'0:46.981',-7.595
'0:46.983',-7.570
'0:46.986',-7.525
'0:46.989',-7.455
'0:46.992',-7.350
'0:46.994',-7.250
'0:46.997',-7.150
'0:47.000',-7.070
'0:47.003',-7.005
'0:47.006',-6.905
'0:47.008',-6.840
'0:47.011',-6.760
'0:47.014',-6.675
'0:47.017',-6.585
'0:47.019',-6.500
'0:47.022',-6.415
'0:47.025',-6.305
'0:47.028',-6.240
'0:47.031',-6.125
'0:47.033',-6.045
'0:47.036',-5.950
'0:47.039',-5.840
'0:47.042',-5.750
'0:47.044',-5.690
'0:47.047',-5.655
'0:47.050',-5.615
'0:47.053',-5.615
'0:47.056',-5.590
'0:47.058',-5.580
'0:47.061',-5.530
'0:47.064',-5.535
'0:47.067',-5.515
'0:47.069',-5.505
'0:47.072',-5.505
'0:47.075',-5.485
'0:47.078',-5.475
'0:47.081',-5.470
'0:47.083',-5.450
'0:47.086',-5.440
'0:47.089',-5.430
'0:47.092',-5.425
'0:47.094',-5.420
'0:47.097',-5.400
'0:47.100',-5.390
'0:47.103',-5.400
'0:47.106',-5.400
'0:47.108',-5.390
'0:47.111',-5.410
'0:47.114',-5.395
'0:47.117',-5.370
'0:47.119',-5.345
'0:47.122',-5.340
'0:47.125',-5.320
'0:47.128',-5.280
'0:47.131',-5.280
'0:47.133',-5.265
'0:47.136',-5.245
'0:47.139',-5.265
'0:47.142',-5.245
'0:47.144',-5.230
'0:47.147',-5.205
'0:47.150',-5.165
'0:47.153',-5.135
'0:47.156',-5.110
'0:47.158',-5.090
'0:47.161',-5.065
'0:47.164',-5.055
'0:47.167',-5.035
'0:47.169',-5.030
'0:47.172',-5.020
'0:47.175',-5.020
'0:47.178',-5.010
'0:47.181',-5.020
'0:47.183',-5.010
'0:47.186',-5.000
'0:47.189',-4.985
'0:47.192',-4.970
'0:47.194',-4.970
'0:47.197',-4.940
'0:47.200',-4.920
'0:47.203',-4.915
'0:47.206',-4.900
'0:47.208',-4.900
'0:47.211',-4.880
'0:47.214',-4.865
'0:47.217',-4.840
'0:47.219',-4.810
'0:47.222',-4.770
'0:47.225',-4.760
'0:47.228',-4.735
'0:47.231',-4.755
'0:47.233',-4.745
'0:47.236',-4.760
'0:47.239',-4.775
'0:47.242',-4.795
'0:47.244',-4.800
'0:47.247',-4.815
'0:47.250',-4.815
'0:47.253',-4.825
'0:47.256',-4.835
'0:47.258',-4.845
'0:47.261',-4.865
'0:47.264',-4.885
'0:47.267',-4.930
'0:47.269',-4.965
'0:47.272',-5.035
'0:47.275',-5.065
'0:47.278',-5.115
'0:47.281',-5.135
'0:47.283',-5.165
'0:47.286',-5.200
'0:47.289',-5.250
'0:47.292',-5.275
'0:47.294',-5.310
'0:47.297',-5.340
'0:47.300',-5.375
'0:47.303',-5.430
'0:47.306',-5.455
'0:47.308',-5.490
'0:47.311',-5.515
'0:47.314',-5.535
'0:47.317',-5.555
'0:47.319',-5.555
'0:47.322',-5.555
'0:47.325',-5.575
'0:47.328',-5.575
'0:47.331',-5.610
'0:47.333',-5.625
'0:47.336',-5.640
'0:47.339',-5.655
'0:47.342',-5.665
'0:47.344',-5.675
'0:47.347',-5.675
'0:47.350',-5.670
'0:47.353',-5.660
'0:47.356',-5.640
'0:47.358',-5.640
'0:47.361',-5.645
'0:47.364',-5.645
'0:47.367',-5.640
'0:47.369',-5.650
'0:47.372',-5.665
'0:47.375',-5.650
'0:47.378',-5.655
'0:47.381',-5.645
'0:47.383',-5.640
'0:47.386',-5.635
'0:47.389',-5.635
'0:47.392',-5.625
'0:47.394',-5.610
'0:47.397',-5.640
'0:47.400',-5.620
'0:47.403',-5.655
'0:47.406',-5.655
'0:47.408',-5.660
'0:47.411',-5.675
'0:47.414',-5.655
'0:47.417',-5.670
'0:47.419',-5.645
'0:47.422',-5.645
'0:47.425',-5.640
'0:47.428',-5.635
'0:47.431',-5.640
'0:47.433',-5.635
'0:47.436',-5.650
'0:47.439',-5.640
'0:47.442',-5.670
'0:47.444',-5.675
'0:47.447',-5.680
'0:47.450',-5.675
'0:47.453',-5.670
'0:47.456',-5.665
'0:47.458',-5.650
'0:47.461',-5.660
'0:47.464',-5.655
'0:47.467',-5.665
'0:47.469',-5.700
'0:47.472',-5.700
'0:47.475',-5.710
'0:47.478',-5.725
'0:47.481',-5.710
'0:47.483',-5.700
'0:47.486',-5.690
'0:47.489',-5.675
'0:47.492',-5.680
'0:47.494',-5.665
'0:47.497',-5.670
'0:47.500',-5.680
'0:47.503',-5.675
'0:47.506',-5.700
'0:47.508',-5.710
'0:47.511',-5.710
'0:47.514',-5.705
'0:47.517',-5.715
'0:47.519',-5.695
'0:47.522',-5.690
'0:47.525',-5.680
'0:47.528',-5.680
'0:47.531',-5.690
'0:47.533',-5.690
'0:47.536',-5.695
'0:47.539',-5.705
'0:47.542',-5.730
'0:47.544',-5.740
'0:47.547',-5.725
'0:47.550',-5.740
'0:47.553',-5.715
'0:47.556',-5.705
'0:47.558',-5.695
'0:47.561',-5.695
'0:47.564',-5.695
'0:47.567',-5.685
'0:47.569',-5.695
'0:47.572',-5.720
'0:47.575',-5.710
'0:47.578',-5.720
'0:47.581',-5.715
'0:47.583',-5.725
'0:47.586',-5.710
'0:47.589',-5.695
'0:47.592',-5.690
'0:47.594',-5.690
'0:47.597',-5.700
'0:47.600',-5.705
'0:47.603',-5.725
'0:47.606',-5.730
'0:47.608',-5.745
'0:47.611',-5.760
'0:47.614',-5.750
'0:47.617',-5.740
'0:47.619',-5.725
'0:47.622',-5.705
'0:47.625',-5.700
'0:47.628',-5.700
'0:47.631',-5.695
'0:47.633',-5.715
'0:47.636',-5.725
'0:47.639',-5.730
'0:47.642',-5.735
'0:47.644',-5.730
'0:47.647',-5.745
'0:47.650',-5.735
'0:47.653',-5.725
'0:47.656',-5.725
'0:47.658',-5.700
'0:47.661',-5.710
'0:47.664',-5.725
'0:47.667',-5.725
'0:47.669',-5.745
'0:47.672',-5.740
'0:47.675',-5.765
'0:47.678',-5.755
'0:47.681',-5.760
'0:47.683',-5.755
'0:47.686',-5.740
'0:47.689',-5.730
'0:47.692',-5.720
'0:47.694',-5.730
'0:47.697',-5.715
'0:47.700',-5.715
'0:47.703',-5.740
'0:47.706',-5.745
'0:47.708',-5.755
'0:47.711',-5.770
'0:47.714',-5.760
'0:47.717',-5.775
'0:47.719',-5.755
'0:47.722',-5.745
'0:47.725',-5.745
'0:47.728',-5.745
'0:47.731',-5.735
'0:47.733',-5.730
'0:47.736',-5.755
'0:47.739',-5.755
'0:47.742',-5.770
'0:47.744',-5.760
'0:47.747',-5.745
'0:47.750',-5.740
'0:47.753',-5.735
'0:47.756',-5.725
'0:47.758',-5.720
'0:47.761',-5.705
'0:47.764',-5.705
'0:47.767',-5.730
'0:47.769',-5.735
'0:47.772',-5.750
'0:47.775',-5.755
'0:47.778',-5.770
'0:47.781',-5.755
'0:47.783',-5.760
'0:47.786',-5.750
'0:47.789',-5.755
'0:47.792',-5.740
'0:47.794',-5.735
'0:47.797',-5.735
'0:47.800',-5.740
'0:47.803',-5.750
'0:47.806',-5.755
'0:47.808',-5.765
'0:47.811',-5.765
'0:47.814',-5.765
'0:47.817',-5.755
'0:47.819',-5.740
'0:47.822',-5.730
'0:47.825',-5.740
'0:47.828',-5.735
'0:47.831',-5.730
'0:47.833',-5.745
'0:47.836',-5.735
'0:47.839',-5.740
'0:47.842',-5.775
'0:47.844',-5.770
'0:47.847',-5.780
'0:47.850',-5.765
'0:47.853',-5.755
'0:47.856',-5.755
'0:47.858',-5.750
'0:47.861',-5.735
'0:47.864',-5.740
'0:47.867',-5.745
'0:47.869',-5.745
'0:47.872',-5.765
'0:47.875',-5.770
'0:47.878',-5.770
'0:47.881',-5.770
'0:47.883',-5.770
'0:47.886',-5.760
'0:47.889',-5.740
'0:47.892',-5.725
'0:47.894',-5.740
'0:47.897',-5.735
'0:47.900',-5.745
'0:47.903',-5.730
'0:47.906',-5.755
'0:47.908',-5.755
'0:47.911',-5.775
'0:47.914',-5.780
'0:47.917',-5.755
'0:47.919',-5.760
'0:47.922',-5.755
'0:47.925',-5.735
'0:47.928',-5.730
'0:47.931',-5.735
'0:47.933',-5.735
'0:47.936',-5.740
'0:47.939',-5.750
'0:47.942',-5.765
'0:47.944',-5.775
'0:47.947',-5.775
'0:47.950',-5.740
'0:47.953',-5.740
'0:47.956',-5.730
'0:47.958',-5.730
'0:47.961',-5.715
'0:47.964',-5.735
'0:47.967',-5.735
'0:47.969',-5.740
'0:47.972',-5.755
'0:47.975',-5.755
'0:47.978',-5.760
'0:47.981',-5.755
'0:47.983',-5.765
'0:47.986',-5.755
'0:47.989',-5.765
'0:47.992',-5.740
'0:47.994',-5.745
'0:47.997',-5.735
'0:48.000',-5.745
'0:48.003',-5.740
'0:48.006',-5.765
'0:48.008',-5.750
'0:48.011',-5.760
'0:48.014',-5.755
'0:48.017',-5.740
'0:48.019',-5.735
'0:48.022',-5.730
'0:48.025',-5.735
'0:48.028',-5.730
'0:48.031',-5.740
'0:48.033',-5.740
'0:48.036',-5.755
'0:48.039',-5.765
'0:48.042',-5.765
'0:48.044',-5.780
'0:48.047',-5.775
'0:48.050',-5.780
'0:48.053',-5.750
'0:48.056',-5.750
'0:48.058',-5.740
'0:48.061',-5.745
'0:48.064',-5.750
'0:48.067',-5.745
'0:48.069',-5.745
'0:48.072',-5.750
'0:48.075',-5.765
'0:48.078',-5.765
'0:48.081',-5.760
'0:48.083',-5.735
'0:48.086',-5.745
'0:48.089',-5.735
'0:48.092',-5.720
'0:48.094',-5.730
'0:48.097',-5.725
'0:48.100',-5.745
'0:48.103',-5.750
'0:48.106',-5.745
'0:48.108',-5.760
'0:48.111',-5.775
'0:48.114',-5.765
'0:48.117',-5.765
'0:48.119',-5.745
'0:48.122',-5.735
'0:48.125',-5.715
'0:48.128',-5.700
'0:48.131',-5.710
'0:48.133',-5.685
'0:48.136',-5.685
'0:48.139',-5.685
'0:48.142',-5.705
'0:48.144',-5.690
'0:48.147',-5.690
'0:48.150',-5.675
'0:48.153',-5.660
'0:48.156',-5.650
'0:48.158',-5.620
'0:48.161',-5.620
'0:48.164',-5.625
'0:48.167',-5.635
'0:48.169',-5.660
'0:48.172',-5.670
'0:48.175',-5.725
'0:48.178',-5.755
'0:48.181',-5.765
'0:48.183',-5.775
'0:48.186',-5.770
'0:48.189',-5.755
'0:48.192',-5.750
'0:48.194',-5.735
'0:48.197',-5.750
'0:48.200',-5.750
'0:48.203',-5.740
'0:48.206',-5.755
'0:48.208',-5.755
'0:48.211',-5.755
'0:48.214',-5.780
'0:48.217',-5.780
'0:48.219',-5.775
'0:48.222',-5.775
'0:48.225',-5.770
'0:48.228',-5.780
'0:48.231',-5.775
'0:48.233',-5.800
'0:48.236',-5.810
'0:48.239',-5.810
'0:48.242',-5.810
'0:48.244',-5.835
'0:48.247',-5.810
'0:48.250',-5.805
'0:48.253',-5.795
'0:48.256',-5.775
'0:48.258',-5.765
'0:48.261',-5.755
'0:48.264',-5.775
'0:48.267',-5.745
'0:48.269',-5.775
'0:48.272',-5.775
'0:48.275',-5.780
'0:48.278',-5.780
'0:48.281',-5.755
'0:48.283',-5.715
'0:48.286',-5.650
'0:48.289',-5.590
'0:48.292',-5.550
'0:48.294',-5.570
'0:48.297',-5.640
'0:48.300',-5.740
'0:48.303',-5.930
'0:48.306',-6.140
'0:48.308',-6.370
'0:48.311',-6.555
'0:48.314',-6.685
'0:48.317',-6.725
'0:48.319',-6.690
'0:48.322',-6.635
'0:48.325',-6.575
'0:48.328',-6.500
'0:48.331',-6.435
'0:48.333',-6.360
'0:48.336',-6.270
'0:48.339',-6.200
'0:48.342',-6.150
'0:48.344',-6.085
'0:48.347',-6.045
'0:48.350',-5.970
'0:48.353',-5.920
'0:48.356',-5.840
'0:48.358',-5.795
'0:48.361',-5.790
'0:48.364',-5.755
'0:48.367',-5.765
'0:48.369',-5.770
'0:48.372',-5.770
'0:48.375',-5.775
'0:48.378',-5.765
'0:48.381',-5.750
'0:48.383',-5.740
'0:48.386',-5.730
'0:48.389',-5.715
'0:48.392',-5.705
'0:48.394',-5.690
'0:48.397',-5.695
'0:48.400',-5.685
'0:48.403',-5.695
'0:48.406',-5.715
'0:48.408',-5.710
'0:48.411',-5.720
'0:48.414',-5.725
'0:48.417',-5.710
'0:48.419',-5.705
'0:48.422',-5.705
'0:48.425',-5.690
'0:48.428',-5.680
'0:48.431',-5.685
'0:48.433',-5.685
'0:48.436',-5.690
'0:48.439',-5.700
'0:48.442',-5.710
'0:48.444',-5.700
'0:48.447',-5.695
'0:48.450',-5.695
'0:48.453',-5.690
'0:48.456',-5.675
'0:48.458',-5.655
'0:48.461',-5.655
'0:48.464',-5.665
'0:48.467',-5.650
'0:48.469',-5.665
'0:48.472',-5.675
'0:48.475',-5.675
'0:48.478',-5.685
'0:48.481',-5.685
'0:48.483',-5.680
'0:48.486',-5.690
'0:48.489',-5.670
'0:48.492',-5.665
'0:48.494',-5.660
'0:48.497',-5.660
'0:48.500',-5.670
'0:48.503',-5.660
'0:48.506',-5.670
'0:48.508',-5.670
'0:48.511',-5.670
'0:48.514',-5.675
'0:48.517',-5.650
'0:48.519',-5.650
'0:48.522',-5.655
'0:48.525',-5.625
'0:48.528',-5.635
'0:48.531',-5.645
'0:48.533',-5.645
'0:48.536',-5.655
'0:48.539',-5.680
'0:48.542',-5.675
'0:48.544',-5.680
'0:48.547',-5.685
'0:48.550',-5.675
'0:48.553',-5.680
'0:48.556',-5.660
'0:48.558',-5.640
'0:48.561',-5.630
'0:48.564',-5.645
'0:48.567',-5.650
'0:48.569',-5.650
'0:48.572',-5.660
'0:48.575',-5.665
'0:48.578',-5.680
'0:48.581',-5.675
'0:48.583',-5.690
'0:48.586',-5.665
'0:48.589',-5.675
'0:48.592',-5.680
'0:48.594',-5.665
'0:48.597',-5.675
'0:48.600',-5.675
'0:48.603',-5.700
'0:48.606',-5.700
'0:48.608',-5.720
'0:48.611',-5.725
'0:48.614',-5.730
'0:48.617',-5.720
'0:48.619',-5.715
'0:48.622',-5.725
'0:48.625',-5.705
'0:48.628',-5.705
'0:48.631',-5.695
'0:48.633',-5.700
'0:48.636',-5.735
'0:48.639',-5.735
'0:48.642',-5.745
'0:48.644',-5.725
'0:48.647',-5.745
'0:48.650',-5.730
'0:48.653',-5.705
'0:48.656',-5.695
'0:48.658',-5.690
'0:48.661',-5.680
'0:48.664',-5.695
'0:48.667',-5.685
'0:48.669',-5.680
'0:48.672',-5.685
'0:48.675',-5.710
'0:48.678',-5.705
'0:48.681',-5.710
'0:48.683',-5.720
'0:48.686',-5.700
'0:48.689',-5.690
'0:48.692',-5.675
'0:48.694',-5.655
'0:48.697',-5.670
'0:48.700',-5.670
'0:48.703',-5.670
'0:48.706',-5.690
'0:48.708',-5.690
'0:48.711',-5.700
'0:48.714',-5.710
'0:48.717',-5.690
'0:48.719',-5.700
'0:48.722',-5.680
'0:48.725',-5.685
'0:48.728',-5.675
'0:48.731',-5.680
'0:48.733',-5.670
'0:48.736',-5.700
'0:48.739',-5.700
'0:48.742',-5.720
'0:48.744',-5.715
'0:48.747',-5.695
'0:48.750',-5.695
'0:48.753',-5.690
'0:48.756',-5.675
'0:48.758',-5.670
'0:48.761',-5.650
'0:48.764',-5.665
'0:48.767',-5.675
'0:48.769',-5.700
'0:48.772',-5.690
'0:48.775',-5.720
'0:48.778',-5.715
'0:48.781',-5.730
'0:48.783',-5.715
'0:48.786',-5.715
'0:48.789',-5.685
'0:48.792',-5.705
'0:48.794',-5.675
'0:48.797',-5.695
'0:48.800',-5.690
'0:48.803',-5.705
'0:48.806',-5.705
'0:48.808',-5.700
'0:48.811',-5.705
'0:48.814',-5.710
'0:48.817',-5.690
'0:48.819',-5.690
'0:48.822',-5.685
'0:48.825',-5.685
'0:48.828',-5.665
'0:48.831',-5.685
'0:48.833',-5.690
'0:48.836',-5.695
'0:48.839',-5.710
'0:48.842',-5.705
'0:48.844',-5.720
'0:48.847',-5.725
'0:48.850',-5.710
'0:48.853',-5.710
'0:48.856',-5.705
'0:48.858',-5.700
'0:48.861',-5.680
'0:48.864',-5.690
'0:48.867',-5.690
'0:48.869',-5.690
'0:48.872',-5.700
'0:48.875',-5.705
'0:48.878',-5.720
'0:48.881',-5.720
'0:48.883',-5.710
'0:48.886',-5.710
'0:48.889',-5.695
'0:48.892',-5.695
'0:48.894',-5.690
'0:48.897',-5.690
'0:48.900',-5.690
'0:48.903',-5.700
'0:48.906',-5.705
'0:48.908',-5.730
'0:48.911',-5.735
'0:48.914',-5.740
'0:48.917',-5.720
'0:48.919',-5.715
'0:48.922',-5.725
'0:48.925',-5.705
'0:48.928',-5.700
'0:48.931',-5.725
'0:48.933',-5.710
'0:48.936',-5.720
'0:48.939',-5.705
'0:48.942',-5.745
'0:48.944',-5.715
'0:48.947',-5.725
'0:48.950',-5.730
'0:48.953',-5.715
'0:48.956',-5.715
'0:48.958',-5.685
'0:48.961',-5.690
'0:48.964',-5.690
'0:48.967',-5.705
'0:48.969',-5.720
'0:48.972',-5.740
'0:48.975',-5.740
'0:48.978',-5.750
'0:48.981',-5.750
'0:48.983',-5.730
'0:48.986',-5.730
'0:48.989',-5.730
'0:48.992',-5.715
'0:48.994',-5.695
'0:48.997',-5.705
'0:49.000',-5.700
'0:49.003',-5.710
'0:49.006',-5.730
'0:49.008',-5.730
'0:49.011',-5.720
'0:49.014',-5.730
'0:49.017',-5.715
'0:49.019',-5.700
'0:49.022',-5.690
'0:49.025',-5.705
'0:49.028',-5.665
'0:49.031',-5.665
'0:49.033',-5.670
'0:49.036',-5.675
'0:49.039',-5.650
'0:49.042',-5.670
'0:49.044',-5.655
'0:49.047',-5.660
'0:49.050',-5.650
'0:49.053',-5.630
'0:49.056',-5.620
'0:49.058',-5.600
'0:49.061',-5.600
'0:49.064',-5.625
'0:49.067',-5.655
'0:49.069',-5.690
'0:49.072',-5.725
'0:49.075',-5.745
'0:49.078',-5.745
'0:49.081',-5.765
'0:49.083',-5.775
'0:49.086',-5.755
'0:49.089',-5.750
'0:49.092',-5.735
'0:49.094',-5.745
'0:49.097',-5.740
'0:49.100',-5.730
'0:49.103',-5.735
'0:49.106',-5.755
'0:49.108',-5.755
'0:49.111',-5.760
'0:49.114',-5.755
'0:49.117',-5.760
'0:49.119',-5.755
'0:49.122',-5.735
'0:49.125',-5.735
'0:49.128',-5.725
'0:49.131',-5.740
'0:49.133',-5.750
'0:49.136',-5.740
'0:49.139',-5.755
'0:49.142',-5.765
'0:49.144',-5.770
'0:49.147',-5.780
'0:49.150',-5.770
'0:49.153',-5.760
'0:49.156',-5.760
'0:49.158',-5.760
'0:49.161',-5.745
'0:49.164',-5.740
'0:49.167',-5.745
'0:49.169',-5.750
'0:49.172',-5.760
'0:49.175',-5.755
'0:49.178',-5.770
'0:49.181',-5.770
'0:49.183',-5.780
'0:49.186',-5.750
'0:49.189',-5.745
'0:49.192',-5.735
'0:49.194',-5.710
'0:49.197',-5.695
'0:49.200',-5.675
'0:49.203',-5.635
'0:49.206',-5.600
'0:49.208',-5.555
'0:49.211',-5.555
'0:49.214',-5.600
'0:49.217',-5.690
'0:49.219',-5.820
'0:49.222',-5.995
'0:49.225',-6.185
'0:49.228',-6.365
'0:49.231',-6.565
'0:49.233',-6.690
'0:49.236',-6.730
'0:49.239',-6.745
'0:49.242',-6.695
'0:49.244',-6.640
