'Elapsed time','V1'
'0:45.892',-5.525
'0:45.894',-5.525
'0:45.897',-5.515
'0:45.900',-5.515
'0:45.903',-5.550
'0:45.906',-5.515
'0:45.908',-5.495
'0:45.911',-5.495
'0:45.914',-5.480
'0:45.917',-5.485
'0:45.919',-5.515
'0:45.922',-5.530
'0:45.925',-5.575
'0:45.928',-5.585
'0:45.931',-5.580
'0:45.933',-5.575
'0:45.936',-5.550
'0:45.939',-5.505
'0:45.942',-5.515
'0:45.944',-5.500
'0:45.947',-5.520
'0:45.950',-5.555
'0:45.953',-5.550
'0:45.956',-5.560
'0:45.958',-5.545
'0:45.961',-5.530
'0:45.964',-5.530
'0:45.967',-5.560
'0:45.969',-5.565
'0:45.972',-5.575
'0:45.975',-5.575
'0:45.978',-5.575
'0:45.981',-5.575
'0:45.983',-5.555
'0:45.986',-5.565
'0:45.989',-5.575
'0:45.992',-5.590
'0:45.994',-5.575
'0:45.997',-5.570
'0:46.000',-5.560
'0:46.003',-5.555
'0:46.006',-5.550
'0:46.008',-5.575
'0:46.011',-5.565
'0:46.014',-5.595
'0:46.017',-5.595
'0:46.019',-5.620
'0:46.022',-5.620
'0:46.025',-5.585
'0:46.028',-5.550
'0:46.031',-5.535
'0:46.033',-5.510
'0:46.036',-5.505
'0:46.039',-5.525
'0:46.042',-5.545
'0:46.044',-5.575
'0:46.047',-5.600
'0:46.050',-5.610
'0:46.053',-5.600
'0:46.056',-5.590
'0:46.058',-5.560
'0:46.061',-5.560
'0:46.064',-5.545
'0:46.067',-5.515
'0:46.069',-5.500
'0:46.072',-5.510
'0:46.075',-5.520
'0:46.078',-5.535
'0:46.081',-5.560
'0:46.083',-5.570
'0:46.086',-5.575
'0:46.089',-5.595
'0:46.092',-5.570
'0:46.094',-5.550
'0:46.097',-5.550
'0:46.100',-5.550
'0:46.103',-5.540
'0:46.106',-5.560
'0:46.108',-5.575
'0:46.111',-5.555
'0:46.114',-5.560
'0:46.117',-5.575
'0:46.119',-5.595
'0:46.122',-5.575
'0:46.125',-5.570
'0:46.128',-5.530
'0:46.131',-5.510
'0:46.133',-5.505
'0:46.136',-5.500
'0:46.139',-5.520
'0:46.142',-5.535
'0:46.144',-5.540
'0:46.147',-5.560
'0:46.150',-5.600
'0:46.153',-5.625
'0:46.156',-5.650
'0:46.158',-5.685
'0:46.161',-5.650
'0:46.164',-5.635
'0:46.167',-5.585
'0:46.169',-5.535
'0:46.172',-5.535
'0:46.175',-5.540
'0:46.178',-5.550
'0:46.181',-5.555
'0:46.183',-5.535
'0:46.186',-5.535
'0:46.189',-5.520
'0:46.192',-5.505
'0:46.194',-5.460
'0:46.197',-5.425
'0:46.200',-5.430
'0:46.203',-5.430
'0:46.206',-5.435
'0:46.208',-5.440
'0:46.211',-5.400
'0:46.214',-5.385
'0:46.217',-5.365
'0:46.219',-5.350
'0:46.222',-5.345
'0:46.225',-5.355
'0:46.228',-5.375
'0:46.231',-5.405
'0:46.233',-5.435
'0:46.236',-5.445
'0:46.239',-5.460
'0:46.242',-5.485
'0:46.244',-5.485
'0:46.247',-5.505
'0:46.250',-5.510
'0:46.253',-5.535
'0:46.256',-5.560
'0:46.258',-5.565
'0:46.261',-5.540
'0:46.264',-5.510
'0:46.267',-5.500
'0:46.269',-5.480
'0:46.272',-5.475
'0:46.275',-5.520
'0:46.278',-5.550
'0:46.281',-5.580
'0:46.283',-5.605
'0:46.286',-5.625
'0:46.289',-5.605
'0:46.292',-5.595
'0:46.294',-5.570
'0:46.297',-5.525
'0:46.300',-5.500
'0:46.303',-5.485
'0:46.306',-5.500
'0:46.308',-5.530
'0:46.311',-5.550
'0:46.314',-5.585
'0:46.317',-5.605
'0:46.319',-5.630
'0:46.322',-5.615
'0:46.325',-5.570
'0:46.328',-5.540
'0:46.331',-5.500
'0:46.333',-5.510
'0:46.336',-5.510
'0:46.339',-5.555
'0:46.342',-5.610
'0:46.344',-5.655
'0:46.347',-5.735
'0:46.350',-5.810
'0:46.353',-5.905
'0:46.356',-6.040
'0:46.358',-6.165
'0:46.361',-6.295
'0:46.364',-6.480
'0:46.367',-6.660
'0:46.369',-6.760
'0:46.372',-6.785
'0:46.375',-6.705
'0:46.378',-6.535
'0:46.381',-6.365
'0:46.383',-6.170
'0:46.386',-5.945
'0:46.389',-5.625
'0:46.392',-5.215
'0:46.394',-4.780
'0:46.397',-4.440
'0:46.400',-4.245
'0:46.403',-4.280
'0:46.406',-4.495
'0:46.408',-4.815
'0:46.411',-5.125
'0:46.414',-5.370
'0:46.417',-5.525
'0:46.419',-5.615
'0:46.422',-5.655
'0:46.425',-5.715
'0:46.428',-5.760
'0:46.431',-5.790
'0:46.433',-5.810
'0:46.436',-5.810
'0:46.439',-5.820
'0:46.442',-5.775
'0:46.444',-5.790
'0:46.447',-5.785
'0:46.450',-5.800
'0:46.453',-5.830
'0:46.456',-5.880
'0:46.458',-5.920
'0:46.461',-5.920
'0:46.464',-5.870
'0:46.467',-5.815
'0:46.469',-5.700
'0:46.472',-5.575
'0:46.475',-5.490
'0:46.478',-5.445
'0:46.481',-5.425
'0:46.483',-5.445
'0:46.486',-5.445
'0:46.489',-5.470
'0:46.492',-5.480
'0:46.494',-5.465
'0:46.497',-5.440
'0:46.500',-5.395
'0:46.503',-5.395
'0:46.506',-5.375
'0:46.508',-5.390
'0:46.511',-5.405
'0:46.514',-5.410
'0:46.517',-5.425
'0:46.519',-5.420
'0:46.522',-5.455
'0:46.525',-5.455
'0:46.528',-5.470
'0:46.531',-5.475
'0:46.533',-5.470
'0:46.536',-5.465
'0:46.539',-5.465
'0:46.542',-5.475
'0:46.544',-5.495
'0:46.547',-5.535
'0:46.550',-5.530
'0:46.553',-5.550
'0:46.556',-5.570
'0:46.558',-5.570
'0:46.561',-5.590
'0:46.564',-5.600
'0:46.567',-5.620
'0:46.569',-5.630
'0:46.572',-5.670
'0:46.575',-5.700
'0:46.578',-5.735
'0:46.581',-5.775
'0:46.583',-5.810
'0:46.586',-5.825
'0:46.589',-5.830
'0:46.592',-5.820
'0:46.594',-5.785
'0:46.597',-5.755
'0:46.600',-5.770
'0:46.603',-5.775
'0:46.606',-5.810
'0:46.608',-5.835
'0:46.611',-5.870
'0:46.614',-5.890
'0:46.617',-5.910
'0:46.619',-5.915
'0:46.622',-5.930
'0:46.625',-5.925
'0:46.628',-5.910
'0:46.631',-5.925
'0:46.633',-5.915
'0:46.636',-5.895
'0:46.639',-5.885
'0:46.642',-5.895
'0:46.644',-5.915
'0:46.647',-5.910
'0:46.650',-5.910
'0:46.653',-5.910
'0:46.656',-5.885
'0:46.658',-5.875
'0:46.661',-5.830
'0:46.664',-5.790
'0:46.667',-5.780
'0:46.669',-5.755
'0:46.672',-5.765
'0:46.675',-5.770
'0:46.678',-5.780
'0:46.681',-5.785
'0:46.683',-5.770
'0:46.686',-5.730
'0:46.689',-5.715
'0:46.692',-5.685
'0:46.694',-5.650
'0:46.697',-5.620
'0:46.700',-5.635
'0:46.703',-5.610
'0:46.706',-5.625
'0:46.708',-5.630
'0:46.711',-5.595
'0:46.714',-5.580
'0:46.717',-5.580
'0:46.719',-5.560
'0:46.722',-5.570
'0:46.725',-5.570
'0:46.728',-5.570
'0:46.731',-5.555
'0:46.733',-5.540
'0:46.736',-5.495
'0:46.739',-5.460
'0:46.742',-5.470
'0:46.744',-5.470
'0:46.747',-5.480
'0:46.750',-5.465
'0:46.753',-5.485
'0:46.756',-5.480
'0:46.758',-5.460
'0:46.761',-5.465
'0:46.764',-5.455
'0:46.767',-5.455
'0:46.769',-5.445
'0:46.772',-5.445
'0:46.775',-5.455
'0:46.778',-5.450
'0:46.781',-5.485
'0:46.783',-5.500
'0:46.786',-5.500
'0:46.789',-5.500
'0:46.792',-5.490
'0:46.794',-5.470
'0:46.797',-5.440
'0:46.800',-5.420
'0:46.803',-5.420
'0:46.806',-5.435
'0:46.808',-5.445
'0:46.811',-5.450
'0:46.814',-5.470
'0:46.817',-5.485
'0:46.819',-5.515
'0:46.822',-5.510
'0:46.825',-5.525
'0:46.828',-5.505
'0:46.831',-5.490
'0:46.833',-5.490
'0:46.836',-5.465
'0:46.839',-5.455
'0:46.842',-5.475
'0:46.844',-5.490
'0:46.847',-5.505
'0:46.850',-5.525
'0:46.853',-5.550
'0:46.856',-5.540
'0:46.858',-5.555
'0:46.861',-5.520
'0:46.864',-5.530
'0:46.867',-5.505
'0:46.869',-5.490
'0:46.872',-5.490
'0:46.875',-5.480
'0:46.878',-5.475
'0:46.881',-5.475
'0:46.883',-5.480
'0:46.886',-5.490
'0:46.889',-5.470
'0:46.892',-5.485
'0:46.894',-5.465
'0:46.897',-5.485
'0:46.900',-5.490
'0:46.903',-5.490
'0:46.906',-5.495
'0:46.908',-5.500
'0:46.911',-5.500
'0:46.914',-5.480
'0:46.917',-5.470
'0:46.919',-5.475
'0:46.922',-5.490
'0:46.925',-5.490
'0:46.928',-5.495
'0:46.931',-5.500
'0:46.933',-5.470
'0:46.936',-5.465
'0:46.939',-5.465
'0:46.942',-5.460
'0:46.944',-5.460
'0:46.947',-5.490
'0:46.950',-5.490
'0:46.953',-5.485
'0:46.956',-5.480
'0:46.958',-5.455
'0:46.961',-5.450
'0:46.964',-5.435
'0:46.967',-5.450
'0:46.969',-5.440
'0:46.972',-5.460
'0:46.975',-5.480
'0:46.978',-5.495
'0:46.981',-5.500
'0:46.983',-5.500
'0:46.986',-5.475
'0:46.989',-5.490
'0:46.992',-5.515
'0:46.994',-5.530
'0:46.997',-5.550
'0:47.000',-5.560
'0:47.003',-5.550
'0:47.006',-5.555
'0:47.008',-5.535
'0:47.011',-5.515
'0:47.014',-5.530
'0:47.017',-5.530
'0:47.019',-5.520
'0:47.022',-5.495
'0:47.025',-5.470
'0:47.028',-5.430
'0:47.031',-5.395
'0:47.033',-5.385
'0:47.036',-5.395
'0:47.039',-5.425
'0:47.042',-5.465
'0:47.044',-5.475
'0:47.047',-5.495
'0:47.050',-5.485
'0:47.053',-5.445
'0:47.056',-5.385
'0:47.058',-5.335
'0:47.061',-5.295
'0:47.064',-5.265
'0:47.067',-5.275
'0:47.069',-5.295
'0:47.072',-5.355
'0:47.075',-5.375
'0:47.078',-5.390
'0:47.081',-5.400
'0:47.083',-5.430
'0:47.086',-5.420
'0:47.089',-5.455
'0:47.092',-5.445
'0:47.094',-5.450
'0:47.097',-5.450
'0:47.100',-5.420
'0:47.103',-5.425
'0:47.106',-5.435
'0:47.108',-5.440
'0:47.111',-5.470
'0:47.114',-5.495
'0:47.117',-5.520
'0:47.119',-5.510
'0:47.122',-5.520
'0:47.125',-5.510
'0:47.128',-5.500
'0:47.131',-5.505
'0:47.133',-5.500
'0:47.136',-5.495
'0:47.139',-5.500
'0:47.142',-5.500
'0:47.144',-5.495
'0:47.147',-5.505
'0:47.150',-5.515
'0:47.153',-5.505
'0:47.156',-5.530
'0:47.158',-5.535
'0:47.161',-5.510
'0:47.164',-5.515
'0:47.167',-5.495
'0:47.169',-5.495
'0:47.172',-5.490
'0:47.175',-5.500
'0:47.178',-5.520
'0:47.181',-5.560
'0:47.183',-5.585
'0:47.186',-5.575
'0:47.189',-5.620
'0:47.192',-5.635
'0:47.194',-5.700
'0:47.197',-5.795
'0:47.200',-5.935
'0:47.203',-6.110
'0:47.206',-6.330
'0:47.208',-6.535
'0:47.211',-6.690
'0:47.214',-6.785
'0:47.217',-6.790
'0:47.219',-6.715
'0:47.222',-6.565
'0:47.225',-6.385
'0:47.228',-6.210
'0:47.231',-6.035
'0:47.233',-5.845
'0:47.236',-5.555
'0:47.239',-5.205
'0:47.242',-4.815
'0:47.244',-4.480
'0:47.247',-4.285
'0:47.250',-4.295
'0:47.253',-4.485
'0:47.256',-4.780
'0:47.258',-5.095
'0:47.261',-5.330
'0:47.264',-5.450
'0:47.267',-5.535
'0:47.269',-5.570
'0:47.272',-5.650
'0:47.275',-5.720
'0:47.278',-5.770
'0:47.281',-5.815
'0:47.283',-5.810
'0:47.286',-5.810
'0:47.289',-5.785
'0:47.292',-5.765
'0:47.294',-5.765
'0:47.297',-5.765
'0:47.300',-5.785
'0:47.303',-5.830
'0:47.306',-5.860
'0:47.308',-5.845
'0:47.311',-5.810
'0:47.314',-5.735
'0:47.317',-5.675
'0:47.319',-5.595
'0:47.322',-5.545
'0:47.325',-5.490
'0:47.328',-5.440
'0:47.331',-5.415
'0:47.333',-5.400
'0:47.336',-5.410
'0:47.339',-5.415
'0:47.342',-5.430
'0:47.344',-5.445
'0:47.347',-5.445
'0:47.350',-5.445
'0:47.353',-5.430
'0:47.356',-5.425
'0:47.358',-5.430
'0:47.361',-5.415
'0:47.364',-5.410
'0:47.367',-5.420
'0:47.369',-5.425
'0:47.372',-5.430
'0:47.375',-5.455
'0:47.378',-5.470
'0:47.381',-5.470
'0:47.383',-5.480
'0:47.386',-5.505
'0:47.389',-5.520
'0:47.392',-5.525
'0:47.394',-5.535
'0:47.397',-5.535
'0:47.400',-5.560
'0:47.403',-5.560
'0:47.406',-5.590
'0:47.408',-5.610
'0:47.411',-5.645
'0:47.414',-5.680
'0:47.417',-5.680
'0:47.419',-5.700
'0:47.422',-5.700
'0:47.425',-5.725
'0:47.428',-5.725
'0:47.431',-5.720
'0:47.433',-5.710
'0:47.436',-5.700
'0:47.439',-5.730
'0:47.442',-5.750
'0:47.444',-5.800
'0:47.447',-5.835
'0:47.450',-5.865
'0:47.453',-5.875
'0:47.456',-5.875
'0:47.458',-5.855
'0:47.461',-5.850
'0:47.464',-5.845
'0:47.467',-5.860
'0:47.469',-5.875
'0:47.472',-5.900
'0:47.475',-5.915
'0:47.478',-5.955
'0:47.481',-5.960
'0:47.483',-5.970
'0:47.486',-5.945
'0:47.489',-5.935
'0:47.492',-5.905
'0:47.494',-5.910
'0:47.497',-5.900
'0:47.500',-5.915
'0:47.503',-5.905
'0:47.506',-5.890
'0:47.508',-5.880
'0:47.511',-5.880
'0:47.514',-5.880
'0:47.517',-5.880
'0:47.519',-5.880
'0:47.522',-5.865
'0:47.525',-5.835
'0:47.528',-5.815
'0:47.531',-5.790
'0:47.533',-5.785
'0:47.536',-5.770
'0:47.539',-5.765
'0:47.542',-5.755
'0:47.544',-5.740
'0:47.547',-5.705
'0:47.550',-5.685
'0:47.553',-5.660
'0:47.556',-5.650
'0:47.558',-5.625
'0:47.561',-5.600
'0:47.564',-5.590
'0:47.567',-5.580
'0:47.569',-5.570
'0:47.572',-5.585
'0:47.575',-5.580
'0:47.578',-5.575
'0:47.581',-5.575
'0:47.583',-5.555
'0:47.586',-5.520
'0:47.589',-5.505
'0:47.592',-5.485
'0:47.594',-5.490
'0:47.597',-5.485
'0:47.600',-5.505
'0:47.603',-5.490
'0:47.606',-5.495
'0:47.608',-5.490
'0:47.611',-5.495
'0:47.614',-5.515
'0:47.617',-5.525
'0:47.619',-5.545
'0:47.622',-5.525
'0:47.625',-5.545
'0:47.628',-5.515
'0:47.631',-5.515
'0:47.633',-5.515
'0:47.636',-5.530
'0:47.639',-5.545
'0:47.642',-5.515
'0:47.644',-5.515
'0:47.647',-5.475
'0:47.650',-5.470
'0:47.653',-5.480
'0:47.656',-5.490
'0:47.658',-5.505
'0:47.661',-5.515
'0:47.664',-5.540
'0:47.667',-5.545
'0:47.669',-5.545
'0:47.672',-5.545
'0:47.675',-5.540
'0:47.678',-5.525
'0:47.681',-5.530
'0:47.683',-5.540
'0:47.686',-5.535
'0:47.689',-5.525
'0:47.692',-5.545
'0:47.694',-5.550
'0:47.697',-5.555
'0:47.700',-5.560
'0:47.703',-5.555
'0:47.706',-5.555
'0:47.708',-5.575
'0:47.711',-5.560
'0:47.714',-5.545
'0:47.717',-5.540
'0:47.719',-5.525
'0:47.722',-5.520
'0:47.725',-5.505
'0:47.728',-5.510
'0:47.731',-5.505
'0:47.733',-5.525
'0:47.736',-5.540
'0:47.739',-5.545
'0:47.742',-5.535
'0:47.744',-5.525
'0:47.747',-5.540
'0:47.750',-5.545
'0:47.753',-5.550
'0:47.756',-5.560
'0:47.758',-5.570
'0:47.761',-5.555
'0:47.764',-5.540
'0:47.767',-5.540
'0:47.769',-5.535
'0:47.772',-5.550
'0:47.775',-5.555
'0:47.778',-5.570
'0:47.781',-5.575
'0:47.783',-5.570
'0:47.786',-5.570
'0:47.789',-5.570
'0:47.792',-5.545
'0:47.794',-5.535
'0:47.797',-5.540
'0:47.800',-5.570
'0:47.803',-5.560
'0:47.806',-5.555
'0:47.808',-5.545
'0:47.811',-5.545
'0:47.814',-5.535
'0:47.817',-5.520
'0:47.819',-5.535
'0:47.822',-5.530
'0:47.825',-5.560
'0:47.828',-5.570
'0:47.831',-5.585
'0:47.833',-5.585
'0:47.836',-5.575
'0:47.839',-5.585
'0:47.842',-5.560
'0:47.844',-5.535
'0:47.847',-5.530
'0:47.850',-5.545
'0:47.853',-5.555
'0:47.856',-5.575
'0:47.858',-5.595
'0:47.861',-5.625
'0:47.864',-5.620
'0:47.867',-5.625
'0:47.869',-5.630
'0:47.872',-5.610
'0:47.875',-5.620
'0:47.878',-5.610
'0:47.881',-5.605
'0:47.883',-5.600
'0:47.886',-5.590
'0:47.889',-5.555
'0:47.892',-5.510
'0:47.894',-5.480
'0:47.897',-5.465
'0:47.900',-5.460
'0:47.903',-5.470
'0:47.906',-5.495
'0:47.908',-5.515
'0:47.911',-5.520
'0:47.914',-5.510
'0:47.917',-5.475
'0:47.919',-5.450
'0:47.922',-5.420
'0:47.925',-5.395
'0:47.928',-5.375
'0:47.931',-5.355
'0:47.933',-5.365
'0:47.936',-5.405
'0:47.939',-5.435
'0:47.942',-5.490
'0:47.944',-5.540
'0:47.947',-5.560
'0:47.950',-5.565
'0:47.953',-5.560
'0:47.956',-5.540
'0:47.958',-5.535
'0:47.961',-5.525
'0:47.964',-5.525
'0:47.967',-5.510
'0:47.969',-5.515
'0:47.972',-5.530
'0:47.975',-5.535
'0:47.978',-5.550
'0:47.981',-5.565
'0:47.983',-5.575
'0:47.986',-5.590
'0:47.989',-5.585
'0:47.992',-5.565
'0:47.994',-5.560
'0:47.997',-5.565
'0:48.000',-5.550
'0:48.003',-5.530
'0:48.006',-5.535
'0:48.008',-5.550
'0:48.011',-5.565
'0:48.014',-5.595
'0:48.017',-5.590
'0:48.019',-5.605
'0:48.022',-5.615
'0:48.025',-5.610
'0:48.028',-5.600
'0:48.031',-5.620
'0:48.033',-5.630
'0:48.036',-5.630
'0:48.039',-5.630
'0:48.042',-5.640
'0:48.044',-5.650
'0:48.047',-5.705
'0:48.050',-5.780
'0:48.053',-5.925
'0:48.056',-6.065
'0:48.058',-6.235
'0:48.061',-6.415
'0:48.064',-6.585
'0:48.067',-6.735
'0:48.069',-6.805
'0:48.072',-6.815
'0:48.075',-6.720
'0:48.078',-6.585
'0:48.081',-6.430
'0:48.083',-6.255
'0:48.086',-6.085
'0:48.089',-5.865
'0:48.092',-5.575
'0:48.094',-5.185
'0:48.097',-4.800
'0:48.100',-4.525
'0:48.103',-4.375
'0:48.106',-4.395
'0:48.108',-4.610
'0:48.111',-4.930
'0:48.114',-5.240
'0:48.117',-5.480
'0:48.119',-5.625
'0:48.122',-5.715
'0:48.125',-5.770
'0:48.128',-5.790
'0:48.131',-5.825
'0:48.133',-5.840
'0:48.136',-5.835
'0:48.139',-5.850
'0:48.142',-5.850
'0:48.144',-5.850
'0:48.147',-5.865
'0:48.150',-5.870
'0:48.153',-5.890
'0:48.156',-5.915
'0:48.158',-5.920
'0:48.161',-5.905
'0:48.164',-5.870
'0:48.167',-5.820
'0:48.169',-5.720
'0:48.172',-5.665
'0:48.175',-5.605
'0:48.178',-5.545
'0:48.181',-5.520
'0:48.183',-5.500
'0:48.186',-5.500
'0:48.189',-5.510
'0:48.192',-5.500
'0:48.194',-5.495
'0:48.197',-5.480
'0:48.200',-5.465
'0:48.203',-5.480
'0:48.206',-5.485
'0:48.208',-5.490
'0:48.211',-5.495
'0:48.214',-5.515
'0:48.217',-5.510
'0:48.219',-5.530
'0:48.222',-5.515
'0:48.225',-5.540
'0:48.228',-5.545
'0:48.231',-5.535
'0:48.233',-5.550
'0:48.236',-5.560
'0:48.239',-5.565
'0:48.242',-5.575
'0:48.244',-5.590
'0:48.247',-5.625
'0:48.250',-5.635
'0:48.253',-5.660
'0:48.256',-5.675
'0:48.258',-5.695
'0:48.261',-5.705
'0:48.264',-5.710
'0:48.267',-5.725
'0:48.269',-5.745
'0:48.272',-5.755
'0:48.275',-5.780
'0:48.278',-5.785
'0:48.281',-5.805
'0:48.283',-5.800
'0:48.286',-5.840
'0:48.289',-5.870
'0:48.292',-5.875
'0:48.294',-5.900
'0:48.297',-5.885
'0:48.300',-5.875
'0:48.303',-5.875
'0:48.306',-5.880
'0:48.308',-5.895
'0:48.311',-5.905
'0:48.314',-5.920
'0:48.317',-5.955
'0:48.319',-5.975
'0:48.322',-5.985
'0:48.325',-5.985
'0:48.328',-5.990
'0:48.331',-5.960
'0:48.333',-5.975
'0:48.336',-5.980
'0:48.339',-5.970
'0:48.342',-5.990
'0:48.344',-6.020
'0:48.347',-6.020
'0:48.350',-6.050
'0:48.353',-6.025
'0:48.356',-6.015
'0:48.358',-5.995
'0:48.361',-5.965
'0:48.364',-5.930
'0:48.367',-5.910
'0:48.369',-5.915
'0:48.372',-5.925
'0:48.375',-5.935
'0:48.378',-5.935
'0:48.381',-5.915
'0:48.383',-5.910
'0:48.386',-5.855
'0:48.389',-5.840
'0:48.392',-5.825
'0:48.394',-5.800
'0:48.397',-5.760
'0:48.400',-5.755
'0:48.403',-5.750
'0:48.406',-5.740
'0:48.408',-5.760
'0:48.411',-5.755
'0:48.414',-5.755
'0:48.417',-5.735
'0:48.419',-5.715
'0:48.422',-5.670
'0:48.425',-5.665
'0:48.428',-5.635
'0:48.431',-5.600
'0:48.433',-5.620
'0:48.436',-5.600
'0:48.439',-5.600
'0:48.442',-5.610
'0:48.444',-5.625
'0:48.447',-5.645
'0:48.450',-5.635
'0:48.453',-5.655
'0:48.456',-5.630
'0:48.458',-5.615
'0:48.461',-5.600
'0:48.464',-5.580
'0:48.467',-5.575
'0:48.469',-5.570
'0:48.472',-5.550
'0:48.475',-5.560
'0:48.478',-5.550
'0:48.481',-5.565
'0:48.483',-5.610
'0:48.486',-5.615
'0:48.489',-5.645
'0:48.492',-5.640
'0:48.494',-5.635
'0:48.497',-5.635
'0:48.500',-5.615
'0:48.503',-5.600
'0:48.506',-5.585
'0:48.508',-5.600
'0:48.511',-5.625
'0:48.514',-5.660
'0:48.517',-5.700
'0:48.519',-5.725
'0:48.522',-5.730
'0:48.525',-5.725
'0:48.528',-5.685
'0:48.531',-5.630
'0:48.533',-5.575
'0:48.536',-5.560
'0:48.539',-5.585
'0:48.542',-5.610
'0:48.544',-5.655
'0:48.547',-5.665
'0:48.550',-5.705
'0:48.553',-5.720
'0:48.556',-5.710
'0:48.558',-5.725
'0:48.561',-5.685
'0:48.564',-5.640
'0:48.567',-5.605
'0:48.569',-5.580
'0:48.572',-5.600
'0:48.575',-5.605
'0:48.578',-5.645
'0:48.581',-5.670
'0:48.583',-5.685
'0:48.586',-5.670
'0:48.589',-5.655
'0:48.592',-5.630
'0:48.594',-5.630
'0:48.597',-5.625
'0:48.600',-5.625
'0:48.603',-5.640
'0:48.606',-5.650
'0:48.608',-5.665
'0:48.611',-5.655
'0:48.614',-5.650
'0:48.617',-5.630
'0:48.619',-5.670
'0:48.622',-5.655
'0:48.625',-5.655
'0:48.628',-5.640
'0:48.631',-5.630
'0:48.633',-5.610
'0:48.636',-5.610
'0:48.639',-5.620
'0:48.642',-5.635
'0:48.644',-5.660
'0:48.647',-5.690
'0:48.650',-5.690
'0:48.653',-5.695
'0:48.656',-5.685
'0:48.658',-5.675
'0:48.661',-5.680
'0:48.664',-5.695
'0:48.667',-5.685
'0:48.669',-5.690
'0:48.672',-5.700
'0:48.675',-5.670
'0:48.678',-5.645
'0:48.681',-5.625
'0:48.683',-5.600
'0:48.686',-5.610
'0:48.689',-5.645
'0:48.692',-5.665
'0:48.694',-5.690
'0:48.697',-5.695
'0:48.700',-5.700
'0:48.703',-5.690
'0:48.706',-5.690
'0:48.708',-5.695
'0:48.711',-5.710
'0:48.714',-5.740
'0:48.717',-5.760
'0:48.719',-5.780
'0:48.722',-5.800
'0:48.725',-5.800
'0:48.728',-5.790
'0:48.731',-5.760
'0:48.733',-5.715
'0:48.736',-5.660
'0:48.739',-5.620
'0:48.742',-5.575
'0:48.744',-5.540
'0:48.747',-5.565
'0:48.750',-5.580
'0:48.753',-5.640
'0:48.756',-5.660
'0:48.758',-5.685
'0:48.761',-5.690
'0:48.764',-5.675
'0:48.767',-5.645
'0:48.769',-5.580
'0:48.772',-5.520
'0:48.775',-5.480
'0:48.778',-5.435
'0:48.781',-5.440
'0:48.783',-5.470
'0:48.786',-5.515
'0:48.789',-5.565
'0:48.792',-5.615
'0:48.794',-5.655
'0:48.797',-5.650
'0:48.800',-5.650
'0:48.803',-5.645
'0:48.806',-5.630
'0:48.808',-5.620
'0:48.811',-5.625
'0:48.814',-5.645
'0:48.817',-5.660
'0:48.819',-5.700
'0:48.822',-5.715
'0:48.825',-5.710
'0:48.828',-5.705
'0:48.831',-5.695
'0:48.833',-5.680
'0:48.836',-5.660
'0:48.839',-5.680
'0:48.842',-5.685
'0:48.844',-5.705
'0:48.847',-5.715
'0:48.850',-5.715
'0:48.853',-5.730
'0:48.856',-5.715
'0:48.858',-5.720
'0:48.861',-5.715
'0:48.864',-5.695
'0:48.867',-5.720
'0:48.869',-5.700
'0:48.872',-5.695
'0:48.875',-5.715
'0:48.878',-5.710
'0:48.881',-5.725
'0:48.883',-5.750
'0:48.886',-5.750
'0:48.889',-5.755
'0:48.892',-5.735
'0:48.894',-5.740
'0:48.897',-5.725
'0:48.900',-5.755
'0:48.903',-5.790
'0:48.906',-5.815
'0:48.908',-5.885
'0:48.911',-5.975
'0:48.914',-6.075
'0:48.917',-6.210
'0:48.919',-6.375
'0:48.922',-6.555
'0:48.925',-6.730
'0:48.928',-6.880
'0:48.931',-6.940
'0:48.933',-6.910
'0:48.936',-6.785
'0:48.939',-6.630
'0:48.942',-6.450
'0:48.944',-6.265
'0:48.947',-6.035
'0:48.950',-5.740
'0:48.953',-5.335
'0:48.956',-4.925
'0:48.958',-4.610
'0:48.961',-4.490
'0:48.964',-4.590
'0:48.967',-4.840
'0:48.969',-5.170
'0:48.972',-5.455
'0:48.975',-5.655
'0:48.978',-5.775
'0:48.981',-5.855
'0:48.983',-5.900
'0:48.986',-5.950
'0:48.989',-5.990
'0:48.992',-6.005
'0:48.994',-6.015
'0:48.997',-6.010
'0:49.000',-5.980
'0:49.003',-5.975
'0:49.006',-5.955
'0:49.008',-5.995
'0:49.011',-6.025
'0:49.014',-6.050
'0:49.017',-6.055
'0:49.019',-6.005
'0:49.022',-5.970
'0:49.025',-5.875
'0:49.028',-5.775
'0:49.031',-5.690
'0:49.033',-5.620
'0:49.036',-5.605
'0:49.039',-5.585
'0:49.042',-5.595
'0:49.044',-5.615
'0:49.047',-5.630
'0:49.050',-5.630
'0:49.053',-5.635
'0:49.056',-5.635
'0:49.058',-5.625
'0:49.061',-5.630
'0:49.064',-5.640
'0:49.067',-5.625
'0:49.069',-5.610
'0:49.072',-5.595
'0:49.075',-5.585
'0:49.078',-5.605
'0:49.081',-5.615
'0:49.083',-5.640
'0:49.086',-5.665
'0:49.089',-5.680
'0:49.092',-5.700
'0:49.094',-5.710
'0:49.097',-5.720
'0:49.100',-5.740
'0:49.103',-5.750
'0:49.106',-5.750
'0:49.108',-5.760
'0:49.111',-5.775
'0:49.114',-5.805
'0:49.117',-5.840
'0:49.119',-5.870
'0:49.122',-5.865
'0:49.125',-5.880
